,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
48,973,10913657548,"Mar 7, 2024, 9:53:53 PM",Caminhada de Aquecimento,Walk,,968,1.36,163.0,activities/11669903884.tcx.gz,9.905826568603516,1.4039876461029053,135.0,,,,,,2024,3,Quinta,16.133333333333333
49,974,10913657648,"Mar 7, 2024, 10:10:58 PM",Corrida na UFPE,Run,,3094,4.87,176.0,activities/11669903934.tcx.gz,4.844024181365967,3.357429981231689,294.0,,,,,,2024,3,Quinta,51.56666666666667
50,975,10960886174,"Mar 10, 2024, 2:20:53 PM",Caminhada na UFPE,Walk,,2454,3.08,155.0,activities/11718934797.tcx.gz,2.285018920898437,1.2558720111846924,295.0,,,,,,2024,3,Domingo,40.9
51,976,10960886212,"Mar 13, 2024, 10:05:07 PM",Treino academia,Weight Training,,3856,0.0,113.0,activities/11718934913.tcx.gz,0.0,0.0,309.0,,,,,,2024,3,Quarta,64.26666666666667
52,977,10975390337,"Mar 15, 2024, 10:05:18 PM",Treino academia,Weight Training,,4956,0.0,178.0,activities/11733969018.tcx.gz,0.0,0.0,597.0,,,,,,2024,3,Sexta,82.6
53,978,10975390374,"Mar 16, 2024, 10:09:57 PM",Caminhada de Aquecimento,Walk,,1274,2.02,156.0,activities/11733969058.tcx.gz,2.7196297645568848,1.5898901224136353,195.0,,,,,,2024,3,Sabado,21.23333333333333
54,979,10975390409,"Mar 16, 2024, 10:31:26 PM",Corrida na UFPE,Run,,1996,4.4,180.0,activities/11733969100.tcx.gz,4.562061309814453,2.875439167022705,343.0,,,,,,2024,3,Sabado,33.266666666666666
55,980,10992528573,"Mar 18, 2024, 10:12:13 PM",Caminhada de Aquecimento,Walk,,1089,1.02,134.0,activities/11752149972.tcx.gz,2.4161415100097656,0.9391919374465942,89.0,,,,,,2024,3,Segunda,18.15
56,981,10992528760,"Mar 18, 2024, 10:26:14 PM",Corrida na UFPE,Run,,3312,5.32,189.0,activities/11752150081.tcx.gz,3.395524978637696,2.461360454559326,458.0,,,,,,2024,3,Segunda,55.2
57,982,11007140554,"Mar 20, 2024, 9:54:44 PM",Treino academia,Weight Training,,3618,0.0,139.0,activities/11767138138.tcx.gz,0.0,0.0,365.0,,,,,,2024,3,Quarta,60.3
58,983,11014157805,"Mar 21, 2024, 9:45:35 PM",Caminhada de Aquecimento,Walk,,653,1.05,131.0,activities/11774410213.tcx.gz,3.175801515579224,1.6072696447372437,88.0,,,,,,2024,3,Quinta,10.883333333333333
59,984,11014157945,"Mar 21, 2024, 9:56:36 PM",Corrida na UFPE,Run,,2068,5.21,202.0,activities/11774410319.tcx.gz,3.688196659088135,2.538540363311768,429.0,,,,,,2024,3,Quinta,34.46666666666667
60,985,11031437670,"Mar 24, 2024, 8:36:08 PM",Caminhada vespertina,Walk,,2190,3.44,,activities/11031437670.gpx,4.619999885559082,1.7088701725006104,300.8343200683594,,,,,,2024,3,Domingo,36.5
61,986,11041610065,"Mar 22, 2024, 9:49:50 PM",Treino academia,Weight Training,,4794,0.0,128.0,activities/11802704991.tcx.gz,0.0,0.0,417.0,,,,,,2024,3,Sexta,79.9
62,987,11041610151,"Mar 25, 2024, 10:14:03 PM",Treino academia,Weight Training,,4294,0.0,131.0,activities/11802705098.tcx.gz,0.0,0.0,424.0,,,,,,2024,3,Segunda,71.56666666666666
63,988,11054726746,"Mar 26, 2024, 10:35:01 PM",Treino academia,Weight Training,,3228,0.0,136.0,activities/11816752450.tcx.gz,0.0,0.0,364.0,,,,,,2024,3,Terca,53.8
64,989,11054727037,"Mar 27, 2024, 10:40:04 PM",Corrida na UFPE,Run,,1862,4.56,186.0,activities/11816752700.tcx.gz,5.502195835113525,2.7803955078125,395.0,,,,,,2024,3,Quarta,31.03333333333333
65,990,11054727137,"Mar 27, 2024, 10:14:43 PM",Caminhada de Aquecimento,Walk,,1509,2.04,141.0,activities/11816752579.tcx.gz,2.528540849685669,1.3513386249542236,176.0,,,,,,2024,3,Quarta,25.15
66,991,11087134874,"Mar 28, 2024, 10:45:37 PM",Treino academia,Weight Training,,3327,0.0,148.0,activities/11851545481.tcx.gz,0.0,0.0,362.0,,,,,,2024,3,Quinta,55.45
67,992,11087134943,"Apr 1, 2024, 10:39:42 PM",Caminhada de Aquecimento,Walk,,595,1.0,135.0,activities/11851545525.tcx.gz,4.177728176116943,1.682252049446106,78.0,,,,,,2024,4,Segunda,9.916666666666666
68,993,11087135047,"Apr 1, 2024, 10:49:44 PM",Corrida na UFPE,Run,,2145,5.18,188.0,activities/11851545636.tcx.gz,5.769942760467529,2.595410346984864,476.0,,,,,,2024,4,Segunda,35.75
69,994,11100339119,"Apr 2, 2024, 9:56:01 PM",Treino academia,Weight Training,,3547,0.0,133.0,activities/11865306147.tcx.gz,0.0,0.0,383.0,,,,,,2024,4,Terca,59.11666666666667
70,995,11108802336,"Apr 4, 2024, 11:13:46 PM",Caminhada de Aquecimento,Walk,,607,1.0,142.0,activities/11873975080.tcx.gz,2.434587240219116,1.6529541015625,67.0,,,,,,2024,4,Quinta,10.116666666666667
71,996,11108802774,"Apr 4, 2024, 11:23:59 PM",Corrida rÃÂ¡pida na UFPE,Run,,1644,4.19,137.0,activities/11873975124.tcx.gz,3.9573609828948975,2.703861951828003,212.0,,,,,,2024,4,Quinta,27.4
72,997,11138624831,"Apr 6, 2024, 9:43:34 PM",Caminhada de Aquecimento,Walk,,1751,2.01,139.0,activities/11904814359.tcx.gz,2.456912040710449,1.1478469371795654,187.0,,,,,,2024,4,Sabado,29.183333333333334
73,998,11138624853,"Apr 6, 2024, 10:04:25 PM",Corrida rÃÂ¡pida na UFPE,Run,,1152,3.14,184.0,activities/11904814398.tcx.gz,4.574597358703613,2.93441128730774,254.0,,,,,,2024,4,Sabado,19.2
74,999,11138624866,"Apr 8, 2024, 9:41:07 PM",Treino academia,Weight Training,,3184,0.0,121.0,activities/11904814422.tcx.gz,0.0,0.0,284.0,,,,,,2024,4,Segunda,53.06666666666667
75,1000,11157205058,"Apr 10, 2024, 10:09:19 PM",Treino academia,Weight Training,,3236,0.0,126.0,activities/11923880385.tcx.gz,0.0,0.0,326.0,,,,,,2024,4,Quarta,53.93333333333333
76,1001,11202818926,"Apr 12, 2024, 9:27:35 PM",Treino academia,Weight Training,,4160,0.0,131.0,activities/11970790427.tcx.gz,0.0,0.0,416.0,,,,,,2024,4,Sexta,69.33333333333333
77,1002,11202818990,"Apr 13, 2024, 9:36:44 PM",Evening Walk,Walk,,1314,2.09,156.0,activities/11970790465.tcx.gz,2.7619738578796387,1.6158720254898071,214.0,,,,,,2024,4,Sabado,21.9
78,1003,11202819045,"Apr 13, 2024, 9:59:43 PM",Evening Run,Run,,1246,3.09,178.0,activities/11970790514.tcx.gz,4.2329864501953125,2.7377212047576904,239.0,,,,,,2024,4,Sabado,20.766666666666666
79,1004,11202819111,"Apr 15, 2024, 9:54:34 PM",Evening Walk,Walk,,2666,4.28,159.0,activities/11970790574.tcx.gz,2.4307305812835693,1.6158639192581177,466.0,,,,,,2024,4,Segunda,44.43333333333333
80,1005,11206782392,"Apr 17, 2024, 10:21:19 PM",Treino academia,Weight Training,,377,0.0,118.0,activities/11974832772.tcx.gz,0.0,0.0,31.0,,,,,,2024,4,Quarta,6.283333333333333
81,1006,11206782410,"Apr 17, 2024, 10:27:45 PM",Treino academia,Weight Training,,3672,0.0,122.0,activities/11974832809.tcx.gz,0.0,0.0,327.0,,,,,,2024,4,Quarta,61.2
82,1007,11216993729,"Apr 18, 2024, 10:01:35 PM",Evening Walk,Walk,,1337,2.0,153.0,activities/11985324982.tcx.gz,2.56773328781128,1.592615842819214,195.0,,,,,,2024,4,Quinta,22.28333333333333
83,1008,11216993847,"Apr 18, 2024, 10:24:02 PM",Evening Run,Run,,2169,5.33,194.0,activities/11985325072.tcx.gz,4.85413932800293,2.802299976348877,431.0,,,,,,2024,4,Quinta,36.15
84,1009,11257842876,"Apr 22, 2024, 10:23:21 PM",Treino academia,Weight Training,,1966,0.0,121.0,activities/12027385152.tcx.gz,0.0,0.0,188.0,,,,,,2024,4,Segunda,32.766666666666666
85,1010,11257842947,"Apr 22, 2024, 10:56:29 PM",Treino academia,Weight Training,,1219,0.0,126.0,activities/12027385200.tcx.gz,0.0,0.0,128.0,,,,,,2024,4,Segunda,20.316666666666663
86,1011,11257842975,"Apr 23, 2024, 10:09:59 PM",Treino academia,Weight Training,,4152,0.0,119.0,activities/12027385255.tcx.gz,0.0,0.0,366.0,,,,,,2024,4,Terca,69.2
87,1012,11268494534,"Apr 25, 2024, 10:58:25 PM",Evening Walk,Walk,,1295,1.02,139.0,activities/12038579908.tcx.gz,7.74855899810791,1.6777093410491943,86.0,,,,,,2024,4,Quinta,21.58333333333333
88,1013,11268494702,"Apr 25, 2024, 11:11:39 PM",Evening Run,Run,,2377,5.1,187.0,activities/12038580000.tcx.gz,3.777168273925781,2.625765562057495,461.0,,,,,,2024,4,Quinta,39.61666666666667
89,1014,11271284589,"Apr 26, 2024, 10:04:39 PM",Treino academia,Weight Training,,3115,0.0,127.0,activities/12041456528.tcx.gz,0.0,0.0,315.0,,,,,,2024,4,Sexta,51.91666666666666
90,1015,11321909365,"Apr 29, 2024, 10:50:10 PM",Evening Walk,Walk,,778,1.15,138.0,activities/12093538094.tcx.gz,3.450265884399414,1.512508749961853,113.0,,,,,,2024,4,Segunda,12.966666666666669
91,1016,11321909519,"Apr 29, 2024, 11:03:15 PM",Evening Run,Run,,1756,4.15,188.0,activities/12093538213.tcx.gz,3.5330114364624023,2.499035596847534,365.0,,,,,,2024,4,Segunda,29.266666666666666
92,1017,11321909664,"May 1, 2024, 10:32:50 PM",Evening Walk,Walk,,1211,2.01,158.0,activities/12093538339.tcx.gz,2.568295955657959,1.6599035263061523,206.0,,,,,,2024,5,Quarta,20.183333333333334
93,1018,11321909706,"May 1, 2024, 10:53:15 PM",Evening Run,Run,,1572,4.28,189.0,activities/12093538453.tcx.gz,4.287753105163574,2.8512182235717773,337.0,,,,,,2024,5,Quarta,26.2
94,1019,11357452663,"May 3, 2024, 10:20:16 PM",Treino academia,Weight Training,,3658,0.0,124.0,activities/12130071872.tcx.gz,0.0,0.0,344.0,,,,,,2024,5,Sexta,60.96666666666667
95,1020,11357460937,"May 7, 2024, 10:44:42 PM",Evening Walk,Walk,,899,1.01,129.0,activities/12130080494.tcx.gz,3.100105762481689,1.545823574066162,89.0,,,,,,2024,5,Terca,14.983333333333333
96,1021,11357461144,"May 7, 2024, 10:55:34 PM",Evening Run,Run,,2901,6.41,181.0,activities/12130080673.tcx.gz,4.056646823883057,2.6988332271575928,529.0,,,,,,2024,5,Terca,48.35
97,1022,11379564288,"May 9, 2024, 10:59:54 PM",Evening Walk,Walk,,642,1.05,131.0,activities/12152820438.tcx.gz,3.568645000457764,1.6447757482528689,89.0,,,,,,2024,5,Quinta,10.7
98,1023,11379564547,"May 9, 2024, 11:10:42 PM",Evening Run,Run,,2076,5.36,178.0,activities/12152820638.tcx.gz,4.431920528411865,2.790476560592652,398.0,,,,,,2024,5,Quinta,34.6
99,1024,11380649106,"May 10, 2024, 10:22:57 PM",Treino academia,Weight Training,,3735,0.0,130.0,activities/12153935135.tcx.gz,0.0,0.0,350.0,,,,,,2024,5,Sexta,62.25
100,1025,11394659690,"May 12, 2024, 2:12:14 PM",Caminhada da hora do almoÃÂ§o,Hike,,3009,4.68,,activities/11394659690.gpx,2.947998046875,1.6590464115142822,408.2806091308594,,,,,,2024,5,Domingo,50.15
101,1026,11408830140,"May 11, 2024, 8:14:27 PM",Afternoon Walk,Walk,,2180,2.85,171.0,activities/12183003258.tcx.gz,2.518497943878174,1.5203372240066528,373.0,,,,,,2024,5,Sabado,36.333333333333336
102,1027,11408830175,"May 13, 2024, 10:06:41 PM",Treino academia,Weight Training,,3807,0.0,120.0,activities/12183003330.tcx.gz,0.0,0.0,348.0,,,,,,2024,5,Segunda,63.45
103,1028,11423839217,"May 15, 2024, 10:07:43 PM",Treino academia,Weight Training,,3651,0.0,129.0,activities/12198401897.tcx.gz,0.0,0.0,373.0,,,,,,2024,5,Quarta,60.85
104,1029,11428424819,"May 16, 2024, 10:12:16 PM",Evening Walk,Walk,,748,1.09,137.0,activities/12203099453.tcx.gz,5.579860687255859,1.52492094039917,89.0,,,,,,2024,5,Quinta,12.466666666666669
105,1030,11428429670,"May 16, 2024, 10:24:51 PM",Evening Run,Run,,3304,6.41,186.0,activities/12203104382.tcx.gz,3.8985884189605713,2.6873013973236084,527.0,,,,,,2024,5,Quinta,55.06666666666667
106,1031,11468071942,"May 17, 2024, 10:25:15 PM",Treino academia,Weight Training,,3611,0.0,126.0,activities/12243985472.tcx.gz,0.0,0.0,344.0,,,,,,2024,5,Sexta,60.18333333333333
107,1032,11468071986,"May 21, 2024, 10:34:01 PM",Evening Walk,Walk,,675,1.03,126.0,activities/12243985496.tcx.gz,4.623502731323242,1.5357705354690552,68.0,,,,,,2024,5,Terca,11.25
