,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
232,4793783163,"Feb 13, 2021, 7:29:44 PM",Caminhada acompanhando Davi na bike,Walk,,1798,1.98,146.0,6.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5115270580.gpx.gz,,,1798.0,1530.0,1984.0999755859373,1.7999999523162842,1.2967973947525024,70.0999984741211,67.5,3.5,29.0,49.79999923706055,0.1310417801141739,,,89.0,48.6491813659668,,121.10557556152344,,,182.8367919921875,,,6.0,0.0,,1.0,,,,,,,2021,2,Sabado,29.966666666666665
233,4793783298,"Feb 13, 2021, 8:01:18 PM",Corrida na UFPE,Run,,1296,3.0,190.0,50.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5115270722.gpx.gz,,,1296.0,1259.0,3001.39990234375,2.799999952316284,2.383955478668213,67.80000305175781,47.70000076293945,17.899999618530273,47.20000076293945,37.70000076293945,0.6696874499320984,,,91.0,87.31001281738281,,161.56915283203125,,,305.1488342285156,,,50.0,0.0,,1.0,3311.39990234375,,,,,,2021,2,Sabado,21.6
234,4793783464,"Feb 15, 2021, 11:08:32 PM",Caminhada na UFPE,Walk,Com Bernardo,3169,4.8,189.0,79.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5115270903.gpx.gz,,,3169.0,3169.0,4800.60009765625,2.0,1.5148627758026123,109.1999969482422,108.1999969482422,-1.7000000476837158,37.400001525878906,38.20000076293945,0.0208307299762964,,,62.0,51.085784912109375,,150.9224395751953,,,442.3800964355469,,,79.0,0.0,,1.0,,,,,,,2021,2,Segunda,52.81666666666667
235,4804530293,"Feb 17, 2021, 10:44:42 PM",Caminhada na UFPE,Walk,Com Bernardo,2919,4.33,195.0,101.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5126374418.gpx.gz,,,2919.0,2919.0,4338.60009765625,2.299999952316284,1.4863309860229492,88.5,84.19999694824219,7.099999904632568,33.79999923706055,47.09999847412109,0.0991103127598762,,,62.0,47.65044403076172,,161.17581176757812,,,399.8063354492188,,,101.0,0.0,,1.0,,,,,,,2021,2,Quarta,48.65
236,4814450273,"Feb 19, 2021, 10:22:23 PM",Caminhada na UFPE,Walk,,3346,5.1,175.0,97.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5136648741.gpx.gz,,,3346.0,3346.0,5104.10009765625,1.899999976158142,1.5254333019256592,46.79999923706055,46.59999847412109,13.0,30.799999237060547,23.5,0.0039184186607599,,,66.0,53.819732666015625,,156.1387176513672,,,470.3479309082031,,,97.0,0.0,,1.0,,,,,,,2021,2,Sexta,55.766666666666666
237,4835047170,"Feb 20, 2021, 10:55:17 PM",Funcional,Workout,,3576,0.0,144.0,12.0,False,,,activities/5158111180.gpx.gz,,,3576.0,3576.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,78.0,16.974395751953125,,113.36409759521484,,,,,,12.0,0.0,,1.0,,,,,,,2021,2,Sabado,59.6
238,4835047759,"Feb 22, 2021, 10:19:51 PM",Caminhada na UFPE,Walk,,3354,4.82,179.0,75.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5158112034.gpx.gz,,,3354.0,3282.0,4824.7998046875,5.099999904632568,1.4700791835784912,61.09999847412109,47.900001525878906,22.299999237060547,48.5,33.20000076293945,0.2735864818096161,,,69.0,52.06461334228516,,151.54556274414062,,,444.6101379394531,,,75.0,0.0,,1.0,,,,,,,2021,2,Segunda,55.9
239,4838670892,"Feb 23, 2021, 10:43:46 PM",Funcional,Workout,,2996,0.0,145.0,11.0,False,,,activities/5161855348.gpx.gz,,,2996.0,2996.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,62.0,20.43865966796875,,119.33110809326172,,,,,,11.0,0.0,,1.0,,,,,,,2021,2,Terca,49.93333333333333
240,4850479330,"Feb 25, 2021, 10:12:23 PM",Caminhada de aquecimento,Walk,,666,1.02,149.0,5.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5174108553.gpx.gz,,,666.0,666.0,1028.199951171875,1.899999976158142,1.5438438653945925,18.899999618530277,8.0,20.700000762939453,39.59999847412109,25.700000762939453,1.0601050853729248,,,59.0,45.569923400878906,,137.98646545410156,,,94.7496566772461,,,5.0,0.0,,1.0,,,,,,,2021,2,Quinta,11.1
241,4850479767,"Feb 25, 2021, 10:24:08 PM",Corrida na UFPE,Run,,2714,6.04,186.0,95.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5174108981.gpx.gz,,,2714.0,2708.0,6042.2001953125,2.700000047683716,2.231240749359131,85.19999694824219,93.0999984741211,11.300000190734863,53.79999923706055,40.900001525878906,-0.1307470798492431,,,89.0,84.0960464477539,,156.8784637451172,,,591.7476196289062,,,95.0,0.0,,1.0,6421.5,,,,,,2021,2,Quinta,45.233333333333334
